Index,Time,debug_PWM_A,debug_PWM_B,debug_PWM_C
8164,8.164727,"nan","nan","nan"
8165,8.165729,"nan","nan","nan"
8166,8.166733,"nan","nan","nan"
8167,8.167733,"nan","nan","nan"
8168,8.168734,"nan","nan","nan"
8169,8.169734,"nan","nan","nan"
8170,8.170748,"nan","nan","nan"
8171,8.171735,"nan","nan","nan"
8172,8.172737,"nan","nan","nan"
8173,8.173738,"nan","nan","nan"
8174,8.174738,"nan","nan","nan"
8175,8.175738,"nan","nan","nan"
8176,8.176730,"nan","nan","nan"
8177,8.177730,"nan","nan","nan"
8178,8.178731,"nan","nan","nan"
8179,8.179731,"nan","nan","nan"
8180,8.180745,"nan","nan","nan"
8181,8.181749,"nan","nan","nan"
8182,8.182738,"nan","nan","nan"
8183,8.183737,"nan","nan","nan"
8184,8.184736,"nan","nan","nan"
8185,8.185737,"nan","nan","nan"
8186,8.186728,"nan","nan","nan"
8187,8.187728,"nan","nan","nan"
8188,8.188727,"nan","nan","nan"
8189,8.189728,"nan","nan","nan"
8190,8.190728,"nan","nan","nan"
8191,8.191828,"nan","nan","nan"
8192,8.192728,"nan","nan","nan"
8193,8.193728,"nan","nan","nan"
8194,8.194729,"nan","nan","nan"
8195,8.195728,"nan","nan","nan"
8196,8.196731,"nan","nan","nan"
8197,8.197731,"nan","nan","nan"
8198,8.198730,"nan","nan","nan"
8199,8.199730,"nan","nan","nan"
8200,8.200730,"nan","nan","nan"
8201,8.201730,"nan","nan","nan"
8202,8.202752,"nan","nan","nan"
8203,8.203729,"nan","nan","nan"
8204,8.204729,"nan","nan","nan"
8205,8.205729,"nan","nan","nan"
8206,8.206732,"nan","nan","nan"
8207,8.207732,"nan","nan","nan"
8208,8.208731,"nan","nan","nan"
8209,8.209747,"nan","nan","nan"
8210,8.210734,"nan","nan","nan"
8211,8.211734,"nan","nan","nan"
8212,8.212828,"nan","nan","nan"
8213,8.213728,"nan","nan","nan"
8214,8.214729,"nan","nan","nan"
8215,8.215729,"nan","nan","nan"
8216,8.216732,"nan","nan","nan"
8217,8.217731,"nan","nan","nan"
8218,8.218732,"nan","nan","nan"
8219,8.219733,"nan","nan","nan"
8220,8.220734,"nan","nan","nan"
8221,8.221734,"nan","nan","nan"
8222,8.222733,"nan","nan","nan"
8223,8.223750,"nan","nan","nan"
8224,8.224739,"nan","nan","nan"
8225,8.225739,"nan","nan","nan"
8226,8.226729,"nan","nan","nan"
8227,8.227730,"nan","nan","nan"
8228,8.228732,"nan","nan","nan"
8229,8.229732,"nan","nan","nan"
8230,8.230733,"nan","nan","nan"
8231,8.231733,"nan","nan","nan"
8232,8.232733,"nan","nan","nan"
8233,8.233798,"nan","nan","nan"
8234,8.234730,"nan","nan","nan"
8235,8.235732,"nan","nan","nan"
8236,8.236735,"nan","nan","nan"
8237,8.237735,"nan","nan","nan"
8238,8.238736,"nan","nan","nan"
8239,8.239737,"nan","nan","nan"
8240,8.240737,"nan","nan","nan"
8241,8.241738,"nan","nan","nan"
8242,8.242738,"nan","nan","nan"
8243,8.243739,"nan","nan","nan"
8244,8.244751,"nan","nan","nan"
8245,8.245739,"nan","nan","nan"
8246,8.246730,"nan","nan","nan"
8247,8.247730,"nan","nan","nan"
8248,8.248730,"nan","nan","nan"
8249,8.249730,"nan","nan","nan"
8250,8.250728,"nan","nan","nan"
8251,8.251729,"nan","nan","nan"
8252,8.252730,"nan","nan","nan"
8253,8.253730,"nan","nan","nan"
8254,8.254755,"nan","nan","nan"
8255,8.255744,"nan","nan","nan"
8256,8.256734,"nan","nan","nan"
8257,8.257734,"nan","nan","nan"
8258,8.258735,"nan","nan","nan"
8259,8.259734,"nan","nan","nan"
8260,8.260735,"nan","nan","nan"
8261,8.261734,"nan","nan","nan"
8262,8.262735,"nan","nan","nan"
8263,8.263904,"nan","nan","nan"
8264,8.264730,"nan","nan","nan"
8265,8.265757,"nan","nan","nan"
8266,8.266738,"nan","nan","nan"
8267,8.267740,"nan","nan","nan"
8268,8.268728,"nan","nan","nan"
8269,8.269727,"nan","nan","nan"
8270,8.270728,"nan","nan","nan"
8271,8.271728,"nan","nan","nan"
8272,8.272728,"nan","nan","nan"
8273,8.273728,"nan","nan","nan"
8274,8.274727,"nan","nan","nan"
8275,8.275728,"nan","nan","nan"
8276,8.276744,"nan","nan","nan"
8277,8.277732,"nan","nan","nan"
8278,8.278732,"nan","nan","nan"
8279,8.279730,"nan","nan","nan"
8280,8.280732,"nan","nan","nan"
8281,8.281732,"nan","nan","nan"
8282,8.282732,"nan","nan","nan"
8283,8.283732,"nan","nan","nan"
8284,8.284732,"nan","nan","nan"
8285,8.285733,"nan","nan","nan"
8286,8.286763,"nan","nan","nan"
8287,8.287746,"nan","nan","nan"
8288,8.288735,"nan","nan","nan"
8289,8.289734,"nan","nan","nan"
8290,8.290736,"nan","nan","nan"
8291,8.291737,"nan","nan","nan"
8292,8.292737,"nan","nan","nan"
8293,8.293738,"nan","nan","nan"
8294,8.294726,"nan","nan","nan"
8295,8.295739,"nan","nan","nan"
8296,8.296730,"nan","nan","nan"
8297,8.297821,"nan","nan","nan"
8298,8.298734,"nan","nan","nan"
8299,8.299734,"nan","nan","nan"
8300,8.300735,"nan","nan","nan"
8301,8.301735,"nan","nan","nan"
8302,8.302736,"nan","nan","nan"
8303,8.303737,"nan","nan","nan"
8304,8.304736,"nan","nan","nan"
8305,8.305738,"nan","nan","nan"
8306,8.306729,"nan","nan","nan"
8307,8.307730,"nan","nan","nan"
8308,8.308747,"nan","nan","nan"
8309,8.309735,"nan","nan","nan"
8310,8.310736,"nan","nan","nan"
8311,8.311736,"nan","nan","nan"
8312,8.312737,"nan","nan","nan"
8313,8.313738,"nan","nan","nan"
8314,8.314737,"nan","nan","nan"
8315,8.315754,"nan","nan","nan"
8316,8.316732,"nan","nan","nan"
8317,8.317732,"nan","nan","nan"
8318,8.318851,"nan","nan","nan"
8319,8.319738,"nan","nan","nan"
8320,8.320739,"nan","nan","nan"
8321,8.321739,"nan","nan","nan"
8322,8.322739,"nan","nan","nan"
8323,8.323737,"nan","nan","nan"
8324,8.324739,"nan","nan","nan"
8325,8.325739,"nan","nan","nan"
8326,8.326730,"nan","nan","nan"
8327,8.327729,"nan","nan","nan"
8328,8.328730,"nan","nan","nan"
8329,8.329750,"nan","nan","nan"
8330,8.330738,"nan","nan","nan"
8331,8.331737,"nan","nan","nan"
8332,8.332738,"nan","nan","nan"
8333,8.333737,"nan","nan","nan"
8334,8.334737,"nan","nan","nan"
8335,8.335737,"nan","nan","nan"
8336,8.336727,"nan","nan","nan"
8337,8.337728,"nan","nan","nan"
8338,8.338728,"nan","nan","nan"
8339,8.339799,"nan","nan","nan"
8340,8.340736,"nan","nan","nan"
8341,8.341737,"nan","nan","nan"
8342,8.342736,"nan","nan","nan"
8343,8.343737,"nan","nan","nan"
8344,8.344737,"nan","nan","nan"
8345,8.345737,"nan","nan","nan"
8346,8.346727,"nan","nan","nan"
8347,8.347727,"nan","nan","nan"
8348,8.348728,"nan","nan","nan"
8349,8.349729,"nan","nan","nan"
8350,8.350742,"nan","nan","nan"
8351,8.351730,"nan","nan","nan"
8352,8.352731,"nan","nan","nan"
8353,8.353732,"nan","nan","nan"
8354,8.354732,"nan","nan","nan"
8355,8.355733,"nan","nan","nan"
8356,8.356735,"nan","nan","nan"
8357,8.357737,"nan","nan","nan"
8358,8.358738,"nan","nan","nan"
8359,8.359738,"nan","nan","nan"
8360,8.360797,"nan","nan","nan"
8361,8.361735,"nan","nan","nan"
8362,8.362737,"nan","nan","nan"
8363,8.363738,"nan","nan","nan"
8364,8.364739,"nan","nan","nan"
8365,8.365739,"nan","nan","nan"
8366,8.366730,"nan","nan","nan"
8367,8.367731,"nan","nan","nan"
8368,8.368731,"nan","nan","nan"
8369,8.369731,"nan","nan","nan"
8370,8.370731,"nan","nan","nan"
8371,8.371753,"nan","nan","nan"
8372,8.372729,"nan","nan","nan"
8373,8.373748,"nan","nan","nan"
8374,8.374736,"nan","nan","nan"
8375,8.375735,"nan","nan","nan"
8376,8.376728,"nan","nan","nan"
8377,8.377728,"nan","nan","nan"
8378,8.378729,"nan","nan","nan"
8379,8.379728,"nan","nan","nan"
8380,8.380729,"nan","nan","nan"
8381,8.381791,"nan","nan","nan"
8382,8.382728,"nan","nan","nan"
8383,8.383729,"nan","nan","nan"
8384,8.384728,"nan","nan","nan"
8385,8.385729,"nan","nan","nan"
8386,8.386732,"nan","nan","nan"
8387,8.387732,"nan","nan","nan"
8388,8.388732,"nan","nan","nan"
8389,8.389731,"nan","nan","nan"
8390,8.390732,"nan","nan","nan"
8391,8.391732,"nan","nan","nan"
8392,8.392745,"nan","nan","nan"
8393,8.393734,"nan","nan","nan"
8394,8.394732,"nan","nan","nan"
8395,8.395733,"nan","nan","nan"
8396,8.396736,"nan","nan","nan"
8397,8.397737,"nan","nan","nan"
8398,8.398737,"nan","nan","nan"
8399,8.399738,"nan","nan","nan"
8400,8.400737,"nan","nan","nan"
8401,8.401738,"nan","nan","nan"
8402,8.402743,"nan","nan","nan"
8403,8.403730,"nan","nan","nan"
8404,8.404732,"nan","nan","nan"
8405,8.405732,"nan","nan","nan"
8406,8.406735,"nan","nan","nan"
8407,8.407735,"nan","nan","nan"
8408,8.408735,"nan","nan","nan"
8409,8.409734,"nan","nan","nan"
8410,8.410735,"nan","nan","nan"
8411,8.411734,"nan","nan","nan"
8412,8.412760,"nan","nan","nan"
8413,8.413743,"nan","nan","nan"
8414,8.414731,"nan","nan","nan"
8415,8.415732,"nan","nan","nan"
8416,8.416735,"nan","nan","nan"
8417,8.417736,"nan","nan","nan"
8418,8.418737,"nan","nan","nan"
8419,8.419736,"nan","nan","nan"
8420,8.420738,"nan","nan","nan"
8421,8.421738,"nan","nan","nan"
8422,8.422739,"nan","nan","nan"
8423,8.423794,"nan","nan","nan"
8424,8.424732,"nan","nan","nan"
8425,8.425733,"nan","nan","nan"
8426,8.426736,"nan","nan","nan"
8427,8.427737,"nan","nan","nan"
8428,8.428737,"nan","nan","nan"
8429,8.429738,"nan","nan","nan"
8430,8.430739,"nan","nan","nan"
8431,8.431728,"nan","nan","nan"
8432,8.432741,"nan","nan","nan"
8433,8.433748,"nan","nan","nan"
8434,8.434745,"nan","nan","nan"
8435,8.435734,"nan","nan","nan"
8436,8.436738,"nan","nan","nan"
8437,8.437739,"nan","nan","nan"
8438,8.438739,"nan","nan","nan"
8439,8.439728,"nan","nan","nan"
8440,8.440728,"nan","nan","nan"
8441,8.441728,"nan","nan","nan"
8442,8.442729,"nan","nan","nan"
8443,8.443730,"nan","nan","nan"
8444,8.444846,"nan","nan","nan"
8445,8.445733,"nan","nan","nan"
8446,8.446737,"nan","nan","nan"
8447,8.447735,"nan","nan","nan"
8448,8.448736,"nan","nan","nan"
8449,8.449736,"nan","nan","nan"
8450,8.450736,"nan","nan","nan"
8451,8.451736,"nan","nan","nan"
8452,8.452736,"nan","nan","nan"
8453,8.453737,"nan","nan","nan"
8454,8.454737,"nan","nan","nan"
8455,8.455747,"nan","nan","nan"
8456,8.456739,"nan","nan","nan"
8457,8.457738,"nan","nan","nan"
8458,8.458739,"nan","nan","nan"
8459,8.459739,"nan","nan","nan"
8460,8.460727,"nan","nan","nan"
8461,8.461728,"nan","nan","nan"
8462,8.462728,"nan","nan","nan"
8463,8.463728,"nan","nan","nan"
8464,8.464728,"nan","nan","nan"
8465,8.465847,"nan","nan","nan"
8466,8.466738,"nan","nan","nan"
8467,8.467738,"nan","nan","nan"
8468,8.468739,"nan","nan","nan"
8469,8.469739,"nan","nan","nan"
8470,8.470739,"nan","nan","nan"
8471,8.471727,"nan","nan","nan"
8472,8.472739,"nan","nan","nan"
8473,8.473739,"nan","nan","nan"
8474,8.474727,"nan","nan","nan"
8475,8.475727,"nan","nan","nan"
8476,8.476750,"nan","nan","nan"
8477,8.477738,"nan","nan","nan"
8478,8.478738,"nan","nan","nan"
8479,8.479738,"nan","nan","nan"
8480,8.480738,"nan","nan","nan"
8481,8.481738,"nan","nan","nan"
8482,8.482740,"nan","nan","nan"
8483,8.483728,"nan","nan","nan"
8484,8.484728,"nan","nan","nan"
8485,8.485894,"nan","nan","nan"
8486,8.486752,"nan","nan","nan"
8487,8.487739,"nan","nan","nan"
8488,8.488729,"nan","nan","nan"
8489,8.489728,"nan","nan","nan"
8490,8.490730,"nan","nan","nan"
8491,8.491731,"nan","nan","nan"
8492,8.492732,"nan","nan","nan"
8493,8.493732,"nan","nan","nan"
8494,8.494732,"nan","nan","nan"
8495,8.495733,"nan","nan","nan"
8496,8.496737,"nan","nan","nan"
8497,8.497743,"nan","nan","nan"
8498,8.498732,"nan","nan","nan"
8499,8.499731,"nan","nan","nan"
8500,8.500733,"nan","nan","nan"
8501,8.501734,"nan","nan","nan"
8502,8.502735,"nan","nan","nan"
8503,8.503735,"nan","nan","nan"
8504,8.504734,"nan","nan","nan"
8505,8.505736,"nan","nan","nan"
8506,8.506727,"nan","nan","nan"
8507,8.507749,"nan","nan","nan"
8508,8.508737,"nan","nan","nan"
8509,8.509738,"nan","nan","nan"
8510,8.510738,"nan","nan","nan"
8511,8.511738,"nan","nan","nan"
8512,8.512737,"nan","nan","nan"
8513,8.513737,"nan","nan","nan"
8514,8.514736,"nan","nan","nan"
8515,8.515737,"nan","nan","nan"
8516,8.516728,"nan","nan","nan"
8517,8.517728,"nan","nan","nan"
8518,8.518744,"nan","nan","nan"
8519,8.519732,"nan","nan","nan"
8520,8.520731,"nan","nan","nan"
8521,8.521731,"nan","nan","nan"
8522,8.522731,"nan","nan","nan"
8523,8.523730,"nan","nan","nan"
8524,8.524731,"nan","nan","nan"
8525,8.525731,"nan","nan","nan"
8526,8.526733,"nan","nan","nan"
8527,8.527734,"nan","nan","nan"
8528,8.528744,"nan","nan","nan"
8529,8.529732,"nan","nan","nan"
8530,8.530732,"nan","nan","nan"
8531,8.531732,"nan","nan","nan"
8532,8.532732,"nan","nan","nan"
8533,8.533731,"nan","nan","nan"
8534,8.534732,"nan","nan","nan"
8535,8.535731,"nan","nan","nan"
8536,8.536735,"nan","nan","nan"
8537,8.537735,"nan","nan","nan"
8538,8.538760,"nan","nan","nan"
8539,8.539751,"nan","nan","nan"
8540,8.540739,"nan","nan","nan"
8541,8.541728,"nan","nan","nan"
8542,8.542727,"nan","nan","nan"
8543,8.543727,"nan","nan","nan"
8544,8.544727,"nan","nan","nan"
8545,8.545935,"nan","nan","nan"
8546,8.546739,"nan","nan","nan"
8547,8.547728,"nan","nan","nan"
8548,8.548728,"nan","nan","nan"
8549,8.549744,"nan","nan","nan"
8550,8.550732,"nan","nan","nan"
8551,8.551733,"nan","nan","nan"
8552,8.552732,"nan","nan","nan"
8553,8.553734,"nan","nan","nan"
8554,8.554734,"nan","nan","nan"
8555,8.555734,"nan","nan","nan"
8556,8.556738,"nan","nan","nan"
8557,8.557738,"nan","nan","nan"
8558,8.558739,"nan","nan","nan"
8559,8.559727,"nan","nan","nan"
8560,8.560754,"nan","nan","nan"
8561,8.561730,"nan","nan","nan"
8562,8.562731,"nan","nan","nan"
8563,8.563732,"nan","nan","nan"
8564,8.564733,"nan","nan","nan"
8565,8.565733,"nan","nan","nan"
8566,8.566737,"nan","nan","nan"
8567,8.567737,"nan","nan","nan"
8568,8.568738,"nan","nan","nan"
8569,8.569738,"nan","nan","nan"
8570,8.570753,"nan","nan","nan"
8571,8.571728,"nan","nan","nan"
8572,8.572730,"nan","nan","nan"
8573,8.573730,"nan","nan","nan"
8574,8.574731,"nan","nan","nan"
8575,8.575732,"nan","nan","nan"
8576,8.576734,"nan","nan","nan"
8577,8.577734,"nan","nan","nan"
8578,8.578734,"nan","nan","nan"
8579,8.579733,"nan","nan","nan"
8580,8.580734,"nan","nan","nan"
8581,8.581748,"nan","nan","nan"
8582,8.582736,"nan","nan","nan"
8583,8.583735,"nan","nan","nan"
8584,8.584736,"nan","nan","nan"
8585,8.585736,"nan","nan","nan"
8586,8.586727,"nan","nan","nan"
8587,8.587739,"nan","nan","nan"
8588,8.588728,"nan","nan","nan"
8589,8.589726,"nan","nan","nan"
8590,8.590728,"nan","nan","nan"
8591,8.591765,"nan","nan","nan"
8592,8.592728,"nan","nan","nan"
8593,8.593729,"nan","nan","nan"
8594,8.594727,"nan","nan","nan"
8595,8.595728,"nan","nan","nan"
8596,8.596732,"nan","nan","nan"
8597,8.597732,"nan","nan","nan"
8598,8.598732,"nan","nan","nan"
8599,8.599732,"nan","nan","nan"
8600,8.600732,"nan","nan","nan"
8601,8.601732,"nan","nan","nan"
8602,8.602749,"nan","nan","nan"
8603,8.603738,"nan","nan","nan"
8604,8.604964,"nan","nan","nan"
8605,8.605727,"nan","nan","nan"
8606,8.606731,"nan","nan","nan"
8607,8.607731,"nan","nan","nan"
8608,8.608731,"nan","nan","nan"
8609,8.609730,"nan","nan","nan"
8610,8.610730,"nan","nan","nan"
8611,8.611730,"nan","nan","nan"
8612,8.612749,"nan","nan","nan"
8613,8.613737,"nan","nan","nan"
8614,8.614738,"nan","nan","nan"
8615,8.615737,"nan","nan","nan"
8616,8.616728,"nan","nan","nan"
8617,8.617729,"nan","nan","nan"
8618,8.618728,"nan","nan","nan"
8619,8.619730,"nan","nan","nan"
8620,8.620731,"nan","nan","nan"
8621,8.621731,"nan","nan","nan"
8622,8.622757,"nan","nan","nan"
8623,8.623745,"nan","nan","nan"
8624,8.624733,"nan","nan","nan"
8625,8.625734,"nan","nan","nan"
8626,8.626738,"nan","nan","nan"
8627,8.627738,"nan","nan","nan"
8628,8.628726,"nan","nan","nan"
8629,8.629727,"nan","nan","nan"
8630,8.630728,"nan","nan","nan"
8631,8.631729,"nan","nan","nan"
8632,8.632730,"nan","nan","nan"
8633,8.633749,"nan","nan","nan"
8634,8.634728,"nan","nan","nan"
8635,8.635729,"nan","nan","nan"
8636,8.636732,"nan","nan","nan"
8637,8.637733,"nan","nan","nan"
8638,8.638733,"nan","nan","nan"
8639,8.639734,"nan","nan","nan"
8640,8.640735,"nan","nan","nan"
8641,8.641735,"nan","nan","nan"
8642,8.642734,"nan","nan","nan"
8643,8.643733,"nan","nan","nan"
8644,8.644755,"nan","nan","nan"
8645,8.645730,"nan","nan","nan"
8646,8.646733,"nan","nan","nan"
8647,8.647734,"nan","nan","nan"
8648,8.648733,"nan","nan","nan"
8649,8.649733,"nan","nan","nan"
8650,8.650733,"nan","nan","nan"
8651,8.651733,"nan","nan","nan"
8652,8.652732,"nan","nan","nan"
8653,8.653733,"nan","nan","nan"
8654,8.654750,"nan","nan","nan"
8655,8.655728,"nan","nan","nan"
8656,8.656731,"nan","nan","nan"
8657,8.657730,"nan","nan","nan"
8658,8.658731,"nan","nan","nan"
8659,8.659754,"nan","nan","nan"
8660,8.660730,"nan","nan","nan"
8661,8.661728,"nan","nan","nan"
8662,8.662730,"nan","nan","nan"
8663,8.663730,"nan","nan","nan"
8664,8.664730,"nan","nan","nan"
8665,8.665751,"nan","nan","nan"
8666,8.666729,"nan","nan","nan"
8667,8.667729,"nan","nan","nan"
8668,8.668730,"nan","nan","nan"
8669,8.669730,"nan","nan","nan"
8670,8.670730,"nan","nan","nan"
8671,8.671728,"nan","nan","nan"
8672,8.672729,"nan","nan","nan"
8673,8.673729,"nan","nan","nan"
8674,8.674729,"nan","nan","nan"
8675,8.675823,"nan","nan","nan"
8676,8.676727,"nan","nan","nan"
8677,8.677729,"nan","nan","nan"
8678,8.678729,"nan","nan","nan"
8679,8.679730,"nan","nan","nan"
8680,8.680731,"nan","nan","nan"
8681,8.681730,"nan","nan","nan"
8682,8.682731,"nan","nan","nan"
8683,8.683732,"nan","nan","nan"
8684,8.684732,"nan","nan","nan"
8685,8.685733,"nan","nan","nan"
8686,8.686751,"nan","nan","nan"
8687,8.687739,"nan","nan","nan"
8688,8.688727,"nan","nan","nan"
8689,8.689728,"nan","nan","nan"
8690,8.690728,"nan","nan","nan"
8691,8.691729,"nan","nan","nan"
8692,8.692730,"nan","nan","nan"
8693,8.693731,"nan","nan","nan"
8694,8.694731,"nan","nan","nan"
8695,8.695731,"nan","nan","nan"
8696,8.696749,"nan","nan","nan"
8697,8.697737,"nan","nan","nan"
8698,8.698738,"nan","nan","nan"
8699,8.699739,"nan","nan","nan"
8700,8.700727,"nan","nan","nan"
8701,8.701739,"nan","nan","nan"
8702,8.702728,"nan","nan","nan"
8703,8.703729,"nan","nan","nan"
8704,8.704728,"nan","nan","nan"
8705,8.705730,"nan","nan","nan"
8706,8.706759,"nan","nan","nan"
8707,8.707753,"nan","nan","nan"
8708,8.708729,"nan","nan","nan"
8709,8.709727,"nan","nan","nan"
8710,8.710729,"nan","nan","nan"
8711,8.711728,"nan","nan","nan"
8712,8.712729,"nan","nan","nan"
8713,8.713729,"nan","nan","nan"
8714,8.714728,"nan","nan","nan"
8715,8.715752,"nan","nan","nan"
8716,8.716731,"nan","nan","nan"
8717,8.717746,"nan","nan","nan"
8718,8.718734,"nan","nan","nan"
8719,8.719733,"nan","nan","nan"
8720,8.720733,"nan","nan","nan"
8721,8.721734,"nan","nan","nan"
8722,8.722733,"nan","nan","nan"
8723,8.723734,"nan","nan","nan"
8724,8.724733,"nan","nan","nan"
8725,8.725734,"nan","nan","nan"
8726,8.726737,"nan","nan","nan"
8727,8.727764,"nan","nan","nan"
8728,8.728755,"nan","nan","nan"
8729,8.729730,"nan","nan","nan"
8730,8.730731,"nan","nan","nan"
8731,8.731731,"nan","nan","nan"
8732,8.732731,"nan","nan","nan"
8733,8.733729,"nan","nan","nan"
8734,8.734730,"nan","nan","nan"
8735,8.735730,"nan","nan","nan"
8736,8.736733,"nan","nan","nan"
8737,8.737733,"nan","nan","nan"
8738,8.738768,"nan","nan","nan"
8739,8.739732,"nan","nan","nan"
8740,8.740732,"nan","nan","nan"
8741,8.741732,"nan","nan","nan"
8742,8.742733,"nan","nan","nan"
8743,8.743732,"nan","nan","nan"
8744,8.744734,"nan","nan","nan"
8745,8.745734,"nan","nan","nan"
8746,8.746738,"nan","nan","nan"
8747,8.747738,"nan","nan","nan"
8748,8.748727,"nan","nan","nan"
8749,8.749746,"nan","nan","nan"
8750,8.750734,"nan","nan","nan"
8751,8.751734,"nan","nan","nan"
8752,8.752735,"nan","nan","nan"
8753,8.753735,"nan","nan","nan"
8754,8.754736,"nan","nan","nan"
8755,8.755737,"nan","nan","nan"
8756,8.756729,"nan","nan","nan"
8757,8.757728,"nan","nan","nan"
8758,8.758729,"nan","nan","nan"
8759,8.759744,"nan","nan","nan"
8760,8.760733,"nan","nan","nan"
8761,8.761734,"nan","nan","nan"
8762,8.762732,"nan","nan","nan"
8763,8.763734,"nan","nan","nan"
8764,8.764735,"nan","nan","nan"
8765,8.765736,"nan","nan","nan"
8766,8.766739,"nan","nan","nan"
8767,8.767727,"nan","nan","nan"
8768,8.768728,"nan","nan","nan"
8769,8.769729,"nan","nan","nan"
8770,8.770746,"nan","nan","nan"
8771,8.771735,"nan","nan","nan"
8772,8.772734,"nan","nan","nan"
8773,8.773761,"nan","nan","nan"
8774,8.774751,"nan","nan","nan"
8775,8.775728,"nan","nan","nan"
8776,8.776730,"nan","nan","nan"
8777,8.777731,"nan","nan","nan"
8778,8.778731,"nan","nan","nan"
8779,8.779730,"nan","nan","nan"
8780,8.780742,"nan","nan","nan"
8781,8.781732,"nan","nan","nan"
8782,8.782733,"nan","nan","nan"
8783,8.783733,"nan","nan","nan"
8784,8.784733,"nan","nan","nan"
8785,8.785733,"nan","nan","nan"
8786,8.786737,"nan","nan","nan"
8787,8.787736,"nan","nan","nan"
8788,8.788736,"nan","nan","nan"
8789,8.789736,"nan","nan","nan"
8790,8.790736,"nan","nan","nan"
8791,8.791744,"nan","nan","nan"
8792,8.792732,"nan","nan","nan"
8793,8.793732,"nan","nan","nan"
8794,8.794732,"nan","nan","nan"
8795,8.795731,"nan","nan","nan"
8796,8.796735,"nan","nan","nan"
8797,8.797735,"nan","nan","nan"
8798,8.798735,"nan","nan","nan"
8799,8.799735,"nan","nan","nan"
8800,8.800736,"nan","nan","nan"
8801,8.801752,"nan","nan","nan"
8802,8.802739,"nan","nan","nan"
8803,8.803740,"nan","nan","nan"
8804,8.804728,"nan","nan","nan"
8805,8.805728,"nan","nan","nan"
8806,8.806731,"nan","nan","nan"
8807,8.807731,"nan","nan","nan"
8808,8.808732,"nan","nan","nan"
8809,8.809733,"nan","nan","nan"
8810,8.810732,"nan","nan","nan"
8811,8.811759,"nan","nan","nan"
8812,8.812747,"nan","nan","nan"
8813,8.813736,"nan","nan","nan"
8814,8.814736,"nan","nan","nan"
8815,8.815736,"nan","nan","nan"
8816,8.816728,"nan","nan","nan"
8817,8.817729,"nan","nan","nan"
8818,8.818729,"nan","nan","nan"
8819,8.819729,"nan","nan","nan"
8820,8.820730,"nan","nan","nan"
8821,8.821731,"nan","nan","nan"
8822,8.822749,"nan","nan","nan"
8823,8.823737,"nan","nan","nan"
8824,8.824738,"nan","nan","nan"
8825,8.825737,"nan","nan","nan"
8826,8.826729,"nan","nan","nan"
8827,8.827729,"nan","nan","nan"
8828,8.828747,"nan","nan","nan"
8829,8.829737,"nan","nan","nan"
8830,8.830737,"nan","nan","nan"
8831,8.831738,"nan","nan","nan"
8832,8.832765,"nan","nan","nan"
8833,8.833752,"nan","nan","nan"
8834,8.834729,"nan","nan","nan"
8835,8.835730,"nan","nan","nan"
8836,8.836734,"nan","nan","nan"
8837,8.837734,"nan","nan","nan"
8838,8.838734,"nan","nan","nan"
8839,8.839733,"nan","nan","nan"
8840,8.840733,"nan","nan","nan"
8841,8.841733,"nan","nan","nan"
8842,8.842734,"nan","nan","nan"
8843,8.843743,"nan","nan","nan"
8844,8.844730,"nan","nan","nan"
8845,8.845731,"nan","nan","nan"
8846,8.846733,"nan","nan","nan"
8847,8.847733,"nan","nan","nan"
8848,8.848732,"nan","nan","nan"
8849,8.849733,"nan","nan","nan"
8850,8.850733,"nan","nan","nan"
8851,8.851733,"nan","nan","nan"
8852,8.852733,"nan","nan","nan"
8853,8.853732,"nan","nan","nan"
8854,8.854747,"nan","nan","nan"
8855,8.855735,"nan","nan","nan"
8856,8.856738,"nan","nan","nan"
8857,8.857738,"nan","nan","nan"
8858,8.858737,"nan","nan","nan"
8859,8.859738,"nan","nan","nan"
8860,8.860738,"nan","nan","nan"
8861,8.861738,"nan","nan","nan"
8862,8.862738,"nan","nan","nan"
8863,8.863737,"nan","nan","nan"
8864,8.864753,"nan","nan","nan"
8865,8.865728,"nan","nan","nan"
8866,8.866732,"nan","nan","nan"
8867,8.867730,"nan","nan","nan"
8868,8.868732,"nan","nan","nan"
8869,8.869731,"nan","nan","nan"
8870,8.870731,"nan","nan","nan"
8871,8.871731,"nan","nan","nan"
8872,8.872731,"nan","nan","nan"
8873,8.873731,"nan","nan","nan"
8874,8.874732,"nan","nan","nan"
8875,8.875746,"nan","nan","nan"
8876,8.876738,"nan","nan","nan"
8877,8.877738,"nan","nan","nan"
8878,8.878738,"nan","nan","nan"
8879,8.879739,"nan","nan","nan"
8880,8.880728,"nan","nan","nan"
8881,8.881728,"nan","nan","nan"
8882,8.882729,"nan","nan","nan"
8883,8.883730,"nan","nan","nan"
8884,8.884731,"nan","nan","nan"
8885,8.885750,"nan","nan","nan"
8886,8.886744,"nan","nan","nan"
8887,8.887733,"nan","nan","nan"
8888,8.888733,"nan","nan","nan"
8889,8.889734,"nan","nan","nan"
8890,8.890735,"nan","nan","nan"
8891,8.891736,"nan","nan","nan"
8892,8.892736,"nan","nan","nan"
8893,8.893737,"nan","nan","nan"
8894,8.894737,"nan","nan","nan"
8895,8.895738,"nan","nan","nan"
8896,8.896746,"nan","nan","nan"
8897,8.897734,"nan","nan","nan"
8898,8.898734,"nan","nan","nan"
